,user_id,label,all_launch_count,last_launch,all_video_count,last_video,all_video_day,all_action_count,last_action,all_action_day,register_type,device_type,register_day,multi
3064,174524,1,1,16,0,0,0,222,16,1,2,3,15,5|4|4
3065,174574,0,1,16,0,0,0,0,0,0,3,1543,15,8|3|4
3066,174593,1,12,16,52,16,10,1302,16,12,0,7,4,4|8|9
3067,174730,1,9,16,4,15,1,320,16,9,2,35,0,7|7|1
3068,174754,0,4,13,0,0,0,48,11,3,0,12,8,8|3|3
3069,174785,1,3,5,0,0,0,353,5,2,0,10,0,3|4|4
3070,174789,1,3,16,0,0,0,30,16,3,0,8,8,5|7|2
3071,174834,0,4,9,0,0,0,287,9,4,0,110,5,8|1|5
3072,174835,1,3,15,0,0,0,22,15,1,1,0,12,2|6|9
3073,174866,1,16,16,11,14,5,6490,16,16,1,9,0,10|3|2
3074,174913,1,5,16,0,0,0,836,16,5,0,58,11,4|5|3
3075,174977,1,1,7,0,0,0,0,0,0,1,59,6,8|4|2
3076,175089,1,1,16,0,0,0,1,16,1,0,795,15,7|7|4
3077,175139,0,1,7,0,0,0,16,7,1,0,3,6,7|10|2
3078,175170,1,6,13,0,0,0,750,13,6,1,36,5,6|4|2
3079,175180,1,1,16,0,0,0,127,16,1,1,75,15,4|7|5
3080,175260,0,1,8,0,0,0,0,0,0,1,925,7,10|9|9
3081,175262,0,2,13,0,0,0,0,0,0,1,32,11,2|6|7
3082,175279,0,1,15,0,0,0,1,15,1,5,54,14,8|10|5
3083,175355,1,1,16,0,0,0,59,16,1,1,113,15,5|7|6
3084,175367,0,6,12,0,0,0,846,12,5,2,898,5,5|8|10
3085,175378,0,2,6,0,0,0,58,6,2,0,243,2,5|1|3
3086,175472,0,3,14,0,0,0,71,14,3,0,0,5,6|10|9
3087,175483,0,1,15,0,0,0,6,15,1,1,20,14,10|7|3
3088,175759,1,1,6,0,0,0,88,6,1,1,1336,5,10|1|10
3089,175839,1,3,14,0,0,0,177,14,3,2,2,6,8|6|8
3090,175872,1,2,9,0,0,0,184,9,2,0,7,7,1|5|10
3091,175886,1,1,16,0,0,0,44,16,1,0,91,15,10|3|9
3092,175933,0,8,16,0,0,0,953,16,8,1,56,8,4|6|9
3093,175951,1,2,15,0,0,0,207,15,2,2,61,12,7|5|1
3094,176040,1,2,16,0,0,0,114,16,2,1,4,13,2|9|3
3095,176053,0,2,15,0,0,0,163,15,2,0,323,13,10|7|5
3096,176069,0,1,11,0,0,0,36,11,1,1,167,10,3|10|9
3097,176071,0,1,13,0,0,0,53,13,1,0,61,12,1|9|4
3098,176088,0,1,10,0,0,0,0,0,0,1,5,9,8|9|7
3099,176148,1,6,16,0,0,0,257,16,6,1,0,8,9|6|2
3100,176194,1,1,16,6,16,1,185,16,1,0,4,15,4|10|6
3101,176238,1,8,16,0,0,0,1393,16,8,2,53,8,10|8|8
3102,176262,1,5,16,4,13,1,347,16,5,0,72,8,4|6|7
3103,176280,0,1,7,0,0,0,19,7,1,1,34,6,9|1|9
3104,176347,0,1,14,0,0,0,0,0,0,0,0,13,9|4|4
3105,176465,0,1,16,0,0,0,4,16,1,0,110,15,8|5|2
3106,176492,0,3,15,0,0,0,85,15,3,1,3486,9,10|3|10
3107,176501,1,3,15,0,0,0,42,15,3,0,285,11,6|1|9
3108,176782,0,1,9,0,0,0,6,9,1,1,10768,8,3|8|10
3109,176801,1,2,16,0,0,0,175,16,2,0,4,14,7|3|3
3110,176898,1,3,16,0,0,0,332,16,3,2,2,7,2|5|3
3111,176906,1,1,15,0,0,0,1,15,1,1,11,14,10|10|2
3112,176982,1,4,16,0,0,0,109,16,4,0,34,0,3|6|9
3113,177023,1,1,16,0,0,0,12,16,1,1,25,15,2|6|4
3114,177155,1,2,2,0,0,0,18,2,2,2,0,0,7|2|3
3115,177233,1,7,16,0,0,0,147,16,6,0,38,7,10|6|1
3116,177258,1,4,16,0,0,0,261,16,4,0,88,9,5|6|5
3117,177396,1,2,16,0,0,0,55,16,2,1,2232,13,8|8|2
3118,177469,1,8,16,2,16,2,1040,16,7,2,120,2,6|9|8
3119,177541,1,1,14,0,0,0,4,14,1,0,535,13,9|9|8
3120,177575,1,2,15,0,0,0,77,15,2,0,25,13,7|1|1
3121,177633,1,8,16,5,14,4,2553,16,8,2,2,8,4|1|9
3122,177646,1,9,16,0,0,0,89,16,9,2,553,6,3|6|1
3123,177663,1,2,16,0,0,0,105,14,1,0,35,13,8|8|4
3124,177674,0,1,14,0,0,0,73,14,1,5,46,13,6|5|2
3125,177681,0,1,14,0,0,0,0,0,0,2,19382,13,9|8|5
3126,177733,0,1,13,0,0,0,2,13,1,1,24,12,8|1|2
3127,177871,0,1,15,0,0,0,12,15,1,1,125,14,4|8|7
3128,177887,0,1,4,0,0,0,0,0,0,0,1472,3,2|4|10
3129,177912,1,1,15,0,0,0,10,15,1,1,1330,14,9|5|5
3130,177915,0,5,13,0,0,0,59,12,3,1,2,8,9|9|7
3131,178108,1,8,15,0,0,0,491,14,7,0,187,7,1|9|5
3132,178167,0,1,14,0,0,0,0,0,0,2,185,13,4|9|6
3133,178177,1,1,16,0,0,0,3,16,1,1,100,15,6|9|4
3134,178308,0,1,13,0,0,0,3,13,1,1,408,12,1|7|6
3135,178316,0,1,14,0,0,0,41,14,1,0,166,13,6|5|2
3136,178356,0,1,5,0,0,0,16,5,1,2,0,4,9|1|9
3137,178513,0,8,14,0,0,0,850,14,8,1,38,6,8|4|3
3138,178559,0,3,15,0,0,0,30,15,3,0,18,12,3|7|10
3139,178574,1,5,15,0,0,0,506,15,5,0,3677,10,10|3|5
3140,178629,1,3,12,0,0,0,462,12,3,0,0,1,9|2|5
3141,178642,1,4,15,0,0,0,363,14,3,0,0,11,2|6|2
3142,178855,1,5,15,0,0,0,205,15,4,2,49,5,5|3|3
3143,178948,1,1,16,0,0,0,15,16,1,0,16,15,2|10|4
3144,179005,0,1,6,0,0,0,0,0,0,2,3239,5,2|2|1
3145,179161,1,7,16,0,0,0,60,14,5,1,6,7,2|7|4
3146,179188,0,1,11,0,0,0,34,11,1,0,8,10,8|2|2
3147,179205,1,3,13,0,0,0,218,13,3,1,651,10,8|6|8
3148,179302,0,1,6,0,0,0,0,0,0,1,9,5,9|6|9
3149,179400,1,9,16,0,0,0,210,16,9,0,81,1,7|10|9
3150,179533,0,1,3,2,3,1,15,3,1,0,22,2,2|1|8
3151,179540,0,1,14,0,0,0,8,14,1,1,272,13,8|8|4
3152,179547,0,1,13,0,0,0,3,13,1,2,447,12,2|4|7
3153,179548,1,2,14,0,0,0,180,14,2,1,40,12,1|6|9
3154,179637,1,3,16,10,16,3,482,16,3,0,0,13,3|7|5
3155,179644,0,1,3,0,0,0,0,0,0,0,199,2,5|5|5
3156,179645,1,5,16,0,0,0,285,16,5,1,12,8,1|2|9
3157,179663,0,7,14,0,0,0,310,14,5,0,9,0,2|8|3
3158,179685,1,4,6,0,0,0,538,6,4,0,16,0,3|6|1
3159,179698,1,2,16,0,0,0,2,14,1,1,162,13,4|5|6
3160,179709,1,2,16,0,0,0,116,16,2,0,7,14,5|10|5
3161,179862,0,6,12,2,6,1,285,9,5,0,0,4,8|6|1
3162,179896,1,1,16,0,0,0,1,16,1,0,10,15,7|2|4
3163,179948,1,5,16,0,0,0,132,16,5,2,63,10,3|3|4
3164,180055,0,1,14,0,0,0,17,14,1,2,99,13,6|2|3
3165,180132,0,1,10,0,0,0,4,10,1,1,17,9,3|9|6
3166,180302,0,2,8,1,8,1,0,0,0,2,3237,2,7|3|4
3167,180319,0,2,5,0,0,0,73,5,2,1,341,2,3|9|10
3168,180431,1,13,16,0,0,0,1905,16,13,2,167,3,10|4|1
3169,180435,0,1,2,0,0,0,28,2,1,0,70,1,7|5|1
3170,180457,1,2,14,0,0,0,64,14,2,0,308,5,8|1|10
3171,180505,1,1,16,0,0,0,23,16,1,0,429,15,5|9|5
3172,180529,1,1,16,0,0,0,14,16,1,1,75,15,8|8|10
3173,180545,1,5,15,2,12,2,75,15,5,2,2,10,9|4|6
3174,180596,0,1,13,0,0,0,0,0,0,0,112,12,8|8|6
3175,180639,1,4,16,0,0,0,737,16,4,0,98,12,6|10|8
3176,180701,1,13,16,0,0,0,1521,16,13,0,1355,3,4|6|4
3177,180763,1,3,16,0,0,0,356,16,3,0,2,13,10|7|2
3178,180863,0,1,6,1,15,1,0,0,0,2,41203,5,10|10|2
3179,180907,1,3,16,2,14,1,159,16,2,0,5,13,3|7|6
3180,180941,1,2,12,0,0,0,2,12,2,0,7,10,5|8|5
3181,181052,0,4,8,3,7,2,69,8,4,0,39,2,7|7|1
3182,181069,0,2,14,0,0,0,68,14,1,0,48,12,7|8|2
3183,181089,1,15,16,6,9,2,542,15,13,1,143,1,4|4|8
3184,181092,0,1,14,0,0,0,1,14,1,1,52,13,10|5|7
3185,181180,1,1,16,0,0,0,22,16,1,2,2,15,5|6|2
3186,181252,1,15,16,0,0,0,2584,16,15,1,1408,0,8|10|3
3187,181303,0,1,15,0,0,0,93,15,1,1,55,14,4|1|2
3188,181305,1,9,16,3,16,1,821,16,8,2,0,1,9|9|9
3189,181343,1,1,10,0,0,0,0,0,0,1,398,9,3|4|7
3190,181353,0,1,15,0,0,0,0,0,0,0,44,14,2|3|5
3191,181483,0,1,13,0,0,0,512,13,1,1,58,12,3|5|2
3192,181570,0,1,10,0,0,0,8,10,1,0,129,9,7|8|10
3193,181672,1,3,16,0,0,0,479,16,3,0,51,12,6|2|9
3194,181691,0,2,11,0,0,0,11,11,2,1,12,9,5|10|7
3195,181693,0,2,16,1,13,1,11,13,1,0,551,12,9|7|1
3196,181764,1,1,14,0,0,0,0,0,0,0,15,13,3|3|7
3197,181886,1,2,16,0,0,0,104,16,2,1,19,13,2|6|1
3198,181892,1,5,14,0,0,0,387,14,5,0,7,9,10|3|5
3199,181926,1,4,15,0,0,0,296,15,4,0,290,11,8|7|9
3200,182048,1,6,14,0,0,0,949,14,6,1,41,6,3|3|5
3201,182080,0,1,14,0,0,0,11,14,1,0,8,13,6|3|5
3202,182107,0,1,14,0,0,0,0,0,0,0,247,13,9|8|9
3203,182127,1,9,16,7,13,2,443,16,8,0,40,7,8|4|3
3204,182154,1,5,9,0,0,0,766,9,5,1,492,4,5|1|3
3205,182172,1,3,16,0,0,0,599,16,3,1,61,13,1|8|9
3206,182196,0,2,14,0,0,0,91,14,2,1,54,12,4|10|10
3207,182234,0,1,10,0,0,0,0,0,0,2,2,9,3|3|5
3208,182571,1,1,10,0,0,0,5,10,1,2,3,9,7|7|9
3209,182667,1,1,5,0,0,0,53,5,1,0,19,4,1|5|6
3210,182689,0,1,9,0,0,0,82,9,1,0,136,8,6|4|10
3211,182734,0,2,13,3,12,1,30,12,1,1,144,11,8|2|5
3212,182833,1,12,16,1,15,1,1009,16,12,0,28,3,1|4|4
3213,182840,0,1,5,0,0,0,12,5,1,0,99,4,4|6|10
3214,182860,0,5,15,0,0,0,116,15,5,0,201,9,6|9|1
3215,182886,0,2,16,0,0,0,15,16,1,0,3,13,8|1|8
3216,183007,0,1,15,0,0,0,20,15,1,0,31,14,9|3|10
3217,183018,1,7,16,0,0,0,170,16,7,0,0,7,5|4|9
3218,183022,0,4,15,0,0,0,6,15,3,1,28,2,4|4|2
3219,183065,0,1,15,0,0,0,40,15,1,1,21,14,10|3|10
3220,183069,1,2,13,0,0,0,172,13,2,0,276,11,10|2|5
3221,183072,1,3,16,0,0,0,72,16,2,0,2,5,10|4|6
3222,183081,1,6,16,0,0,0,82,16,6,0,300,7,6|1|2
3223,183114,0,1,4,0,0,0,0,0,0,4,15,3,5|5|9
3224,183134,1,14,16,0,0,0,95,16,11,0,27,2,4|3|2
3225,183154,0,2,9,1,8,1,78,8,1,0,140,7,1|10|5
3226,183287,0,2,14,0,0,0,5,14,1,0,17,9,5|1|10
3227,183336,1,3,16,0,0,0,367,16,3,2,515,13,8|8|4
3228,183349,0,2,16,0,0,0,0,0,0,0,7,9,1|3|1
3229,183511,0,1,16,0,0,0,10,16,1,0,29,15,7|2|10
3230,183570,1,7,16,0,0,0,459,16,7,1,12,6,1|6|2
3231,183601,0,1,12,0,0,0,7,12,1,0,79,11,5|8|3
3232,183611,0,1,15,0,0,0,176,15,1,2,216,14,6|6|2
3233,183636,0,5,13,0,0,0,226,13,5,0,85,8,5|2|8
3234,183696,1,1,14,0,0,0,2,14,1,1,9,13,6|10|9
3235,183829,1,7,12,0,0,0,365,9,5,2,97,1,3|10|8
3236,183965,0,1,9,0,0,0,43,9,1,0,35,8,1|9|7
3237,184014,1,3,15,1,13,1,95,15,3,0,11,12,3|7|5
3238,184105,0,1,12,0,0,0,0,0,0,0,81,11,8|10|2
3239,184175,0,5,16,0,0,0,74,16,5,0,108,2,2|5|4
3240,184176,0,1,6,0,0,0,0,0,0,3,3643,5,6|4|2
3241,184216,0,1,10,0,0,0,0,0,0,1,227,9,8|10|4
3242,184270,1,13,15,0,0,0,105,15,12,0,3,0,7|3|5
3243,184307,1,3,16,0,0,0,193,16,3,1,555,13,3|7|3
3244,184440,0,1,14,0,0,0,14,14,1,0,366,13,5|3|9
3245,184444,1,2,16,0,0,0,94,16,2,0,136,11,10|7|3
3246,184569,1,2,16,0,0,0,342,16,2,0,189,14,1|4|3
3247,184642,1,11,16,53,16,5,949,16,9,2,8,5,5|3|8
3248,184654,1,4,15,0,0,0,2179,15,4,1,99,11,7|8|4
3249,184704,0,1,1,0,0,0,0,0,0,1,175,0,3|10|3
3250,184774,0,1,15,0,0,0,3,15,1,1,1361,14,8|10|2
3251,184918,0,1,12,0,0,0,0,0,0,2,89098,11,1|8|6
3252,184961,0,1,13,0,0,0,15,13,1,1,165,12,3|6|10
3253,184970,1,2,16,0,0,0,77,16,2,1,0,14,9|6|9
3254,184997,1,7,16,14,15,4,1681,16,7,0,51,9,5|10|7
3255,185029,0,1,12,0,0,0,227,12,1,0,4,11,4|8|6
3256,185030,1,2,14,0,0,0,12,14,2,1,64,0,7|4|1
3257,185135,0,6,13,1,9,1,561,13,6,1,18,7,5|7|4
3258,185147,1,2,7,0,0,0,9,7,2,1,19,5,1|6|1
3259,185166,0,2,9,1,9,1,8,9,1,2,55061,2,7|10|4
3260,185279,1,9,16,13,16,3,440,16,9,2,655,4,8|5|10
3261,185312,1,10,16,0,0,0,2734,16,10,2,0,5,1|7|8
3262,185426,1,1,4,0,0,0,4,4,1,0,424,3,9|10|4
3263,185541,1,7,14,1,3,1,166,13,6,0,27,1,4|3|4
3264,185550,0,4,13,0,0,0,230,13,4,1,684,6,5|4|6
3265,185583,0,2,16,0,0,0,8,16,2,1,28,14,9|5|4
3266,185584,1,1,7,2,7,1,59,7,1,0,26,6,7|8|6
3267,185648,0,4,13,1,13,1,414,13,4,2,10,5,6|1|5
3268,185656,0,1,6,0,0,0,13,6,1,2,207,5,5|1|9
3269,185703,0,1,10,0,0,0,0,0,0,1,8,9,5|8|5
3270,185886,1,2,12,0,0,0,88,12,2,0,3,4,2|3|5
3271,185892,1,6,16,0,0,0,536,16,6,2,82,6,10|10|6
3272,185921,0,2,7,0,0,0,51,3,1,0,4,2,2|7|8
3273,185955,0,2,14,0,0,0,28,14,2,0,94,11,6|8|4
3274,186006,0,2,15,0,0,0,0,0,0,0,15,11,5|8|6
3275,186124,1,4,16,0,0,0,92,16,3,0,154,1,6|9|9
3276,186246,1,10,16,0,0,0,418,16,10,0,229,6,9|9|7
3277,186253,1,1,3,0,0,0,16,3,1,0,303,2,10|6|1
3278,186336,1,1,15,0,0,0,0,0,0,0,94,14,9|5|1
3279,186348,1,2,16,0,0,0,157,16,2,1,415,14,4|5|7
3280,186381,1,7,16,0,0,0,1564,16,7,0,10,9,9|4|2
3281,186454,0,1,6,0,0,0,1,6,1,1,782,5,10|10|1
3282,186513,0,2,3,0,0,0,102,3,2,1,1973,1,6|4|5
3283,186553,0,1,13,0,0,0,6,13,1,0,0,12,6|4|9
3284,186562,0,1,13,0,0,0,18,13,1,1,65,12,9|10|9
3285,186567,0,2,8,0,0,0,74,8,2,0,15,6,8|3|8
3286,186613,1,11,16,0,0,0,593,16,11,0,6,2,8|9|5
3287,186624,1,4,16,0,0,0,167,16,4,2,52,12,3|1|10
3288,186724,0,1,9,1,9,1,3,9,1,0,9,8,3|9|5
3289,186820,0,1,13,0,0,0,0,0,0,0,7,12,2|1|1
3290,186898,1,6,16,0,0,0,185,16,6,0,9,10,1|8|6
3291,187107,1,9,16,1,6,1,166,16,8,2,2,5,2|5|8
3292,187142,0,3,16,0,0,0,31,16,2,0,15,9,9|6|8
3293,187250,1,2,16,0,0,0,90,16,2,2,35,12,1|5|3
3294,187304,0,1,12,0,0,0,0,0,0,2,49035,11,1|10|2
3295,187315,0,1,14,0,0,0,0,0,0,1,37,13,10|6|4
3296,187341,1,16,16,24,14,13,2160,16,16,2,6,0,1|9|10
3297,187355,0,1,10,0,0,0,1,10,1,2,9,9,2|6|10
3298,187396,1,1,16,0,0,0,76,16,1,0,106,15,7|2|4
3299,187474,0,1,10,0,0,0,0,0,0,0,8,9,8|6|4
3300,187560,0,1,16,0,0,0,45,16,1,1,0,15,9|3|5
3301,187625,1,2,14,0,0,0,26,14,2,2,245,10,10|9|8
3302,187806,1,4,13,2,6,1,151,13,4,0,16,5,2|3|1
3303,187858,1,7,12,0,0,0,338,12,6,2,15,3,9|1|6
3304,188038,0,1,10,0,0,0,0,0,0,2,1889,9,8|9|8
3305,188106,1,5,15,0,0,0,109,14,3,1,37,9,2|3|3
3306,188132,0,4,6,0,0,0,372,6,3,0,27,2,10|4|7
3307,188423,0,1,12,0,0,0,24,12,1,1,16,11,4|6|10
3308,188475,0,1,7,0,0,0,36,7,1,1,15,6,7|1|1
3309,188487,1,1,13,0,0,0,3,13,1,0,101,12,5|1|8
3310,188531,0,1,7,0,0,0,11,7,1,1,109,6,6|8|9
3311,188593,0,7,14,0,0,0,46,14,7,1,3078,7,6|10|5
3312,188610,1,9,16,0,0,0,328,16,9,2,61,7,8|5|8
3313,188691,1,3,14,0,0,0,150,14,1,2,6,5,7|3|9
3314,188768,1,12,16,1,16,1,2092,16,12,1,61,3,1|6|8
3315,188781,0,1,6,0,0,0,14,6,1,2,110,5,4|5|3
3316,188794,1,4,16,0,0,0,275,16,4,1,25,11,1|9|5
3317,188952,1,10,16,1,7,1,534,16,10,2,98,6,8|8|4
3318,188955,0,5,16,0,0,0,525,16,6,1,95,6,6|9|7
3319,189001,0,2,13,0,0,0,47,8,1,1,2,7,2|9|10
3320,189003,0,4,13,0,0,0,137,7,2,4,7,5,8|4|9
3321,189191,1,4,15,0,0,0,98,15,4,0,3,11,5|2|9
3322,189261,1,2,14,0,0,0,244,14,2,2,4094,12,5|10|3
3323,189290,0,8,14,2,13,1,901,14,8,1,5,6,10|9|8
3324,189414,0,1,10,0,0,0,0,0,0,0,82,9,4|5|6
3325,189427,1,3,16,2,10,1,32,16,3,0,5,9,7|5|4
3326,189440,1,8,16,0,0,0,781,16,8,0,85,3,3|7|1
3327,189581,0,3,6,0,0,0,15,6,3,0,24,2,9|7|5
3328,189582,1,6,16,0,0,0,209,16,5,0,3,10,8|2|2
3329,189606,0,1,5,0,0,0,11,5,1,0,234,4,5|8|6
3330,189610,0,1,9,0,0,0,0,0,0,1,174,8,6|3|2
3331,189640,0,1,16,0,0,0,1,16,1,0,31,15,9|7|10
3332,189660,0,1,16,0,0,0,0,0,0,0,29,15,9|2|1
3333,189691,1,1,16,0,0,0,67,16,1,1,148,15,4|3|1
3334,189862,0,1,3,0,0,0,39,3,1,2,30,2,8|5|9
3335,189914,1,2,16,0,0,0,66,16,2,2,1806,14,10|6|5
3336,189935,1,2,13,0,0,0,42,13,2,1,19,10,8|6|6
3337,190014,1,10,16,8,10,3,446,16,10,2,6,6,8|5|2
3338,190038,0,1,8,0,0,0,6,8,1,3,1242,7,6|1|4
3339,190044,0,1,14,0,0,0,12,14,1,1,16,13,3|2|1
3340,190066,1,3,13,0,0,0,89,13,3,0,0,9,10|3|6
3341,190265,0,6,15,0,0,0,32,14,3,0,36,5,3|8|10
3342,190363,0,1,9,0,0,0,3,9,1,1,44,8,10|10|8
3343,190432,1,2,13,0,0,0,13,13,2,1,11,8,2|6|8
3344,190596,1,6,16,0,0,0,694,16,6,0,5,9,10|10|1
3345,190674,0,1,4,0,0,0,17,4,1,1,1572,3,1|2|4
3346,190737,0,1,11,0,0,0,0,0,0,4,3,10,8|5|10
3347,190768,1,4,15,0,0,0,74,15,4,0,491,8,9|2|10
3348,190891,1,8,14,0,0,0,635,14,8,0,773,5,8|9|6
3349,190925,0,6,12,0,0,0,1023,12,6,1,24,4,9|6|7
3350,191026,0,1,7,0,0,0,5,7,1,0,21,6,2|1|3
3351,191146,0,2,16,0,0,0,18,15,1,0,8,14,7|10|9
3352,191154,1,1,7,0,0,0,88,7,1,0,338,6,4|10|3
3353,191184,1,6,16,0,0,0,693,16,5,1,988,10,9|4|2
3354,191275,0,2,16,0,0,0,9,16,2,0,429,12,9|5|2
3355,191309,0,1,12,0,0,0,7,12,1,0,127,11,9|6|5
3356,191406,1,2,14,0,0,0,2,13,1,2,7,12,6|10|3
3357,191421,1,6,15,12,15,5,93,15,5,0,3,8,6|4|10
3358,191451,0,1,7,0,0,0,1,7,1,1,36,6,4|2|4
3359,191463,0,3,12,0,0,0,434,12,2,1,119,6,8|3|10
3360,191472,1,1,14,0,0,0,27,14,1,1,241,13,5|3|3
3361,191612,1,2,14,0,0,0,36,14,2,0,5,7,5|6|8
3362,191626,1,4,16,0,0,0,404,13,3,1,177,9,7|1|9
3363,191649,1,7,16,0,0,0,345,16,7,0,12,2,8|1|5
3364,191696,0,1,3,1,3,1,11,3,1,0,65,2,5|5|7
3365,191708,1,1,1,0,0,0,0,0,0,0,10,0,7|9|4
3366,192030,1,5,16,3,13,2,332,16,5,0,234,11,1|9|4
3367,192041,0,1,12,0,0,0,0,0,0,2,2962,11,5|10|8
3368,192062,0,6,10,0,0,0,52,6,3,2,4177,0,7|4|6
3369,192083,1,3,15,0,0,0,317,15,3,0,48,11,5|9|9
3370,192104,0,2,5,0,0,0,282,5,2,2,38,3,9|10|4
3371,192164,1,5,13,0,0,0,702,13,4,0,75,8,4|2|4
3372,192258,1,6,15,0,0,0,1307,11,5,2,7,4,2|7|9
3373,192346,1,5,16,0,0,0,224,16,5,1,23,11,1|9|5
3374,192421,1,3,15,0,0,0,158,15,3,1,19,8,6|8|7
3375,192477,0,1,6,0,0,0,0,0,0,0,2449,5,3|6|6
3376,192743,0,1,4,0,0,0,4,4,1,2,1172,3,2|3|7
3377,192783,0,4,7,1,5,1,83,7,2,2,13,3,1|2|6
3378,192835,1,1,16,0,0,0,13,16,1,0,441,15,9|3|6
3379,192967,0,1,9,0,0,0,0,0,0,2,24760,8,3|7|5
3380,192975,0,1,3,0,0,0,0,0,0,0,253,2,4|6|9
3381,193067,1,2,15,0,0,0,83,15,2,0,29,11,5|5|7
3382,193069,1,5,16,0,0,0,749,16,5,0,150,10,10|7|7
3383,193083,0,2,12,0,0,0,2,12,1,0,31,10,7|6|9
3384,193090,1,3,15,0,0,0,391,15,2,1,303,12,2|9|2
3385,193395,0,2,11,3,11,2,103,11,2,1,81,9,9|10|8
3386,193426,1,13,16,0,0,0,1031,16,11,0,16,3,7|6|4
3387,193485,0,3,9,0,0,0,276,9,3,1,39,6,1|2|4
3388,193499,1,3,15,0,0,0,38,15,3,1,74,12,7|2|1
3389,193568,1,2,14,0,0,0,350,14,2,1,20,12,6|5|1
3390,193604,0,1,1,0,0,0,0,0,0,0,0,0,10|2|6
3391,193795,1,9,15,0,0,0,1178,15,7,0,173,5,8|4|9
3392,193845,1,4,15,0,0,0,157,15,4,1,176,8,7|1|2
3393,193959,0,1,5,0,0,0,4,5,1,1,233,4,7|7|4
3394,193994,0,2,7,0,0,0,103,7,2,0,48,3,3|5|1
3395,194049,1,1,12,0,0,0,30,12,1,2,1031,11,9|5|1
3396,194077,0,1,4,0,0,0,25,4,1,2,0,3,8|8|6
3397,194115,0,1,10,0,0,0,21,10,1,5,1863,9,8|4|6
3398,194132,0,1,5,0,0,0,164,5,1,0,75,4,1|9|7
3399,194219,0,1,2,0,0,0,61,2,1,0,16,1,5|6|1
3400,194309,1,1,14,0,0,0,582,14,1,0,585,13,4|4|9
3401,194350,0,1,13,0,0,0,115,13,1,0,79,12,4|1|3
3402,194413,0,1,7,0,0,0,10,7,1,0,13,6,7|8|2
3403,194433,1,1,15,0,0,0,25,15,1,0,0,14,9|3|3
3404,194536,0,3,10,0,0,0,9,8,1,0,10,7,10|6|2
3405,194559,0,1,5,0,0,0,28,5,1,1,92,4,5|4|2
3406,194694,1,1,16,0,0,0,14,16,1,0,9,15,9|3|2
3407,194717,1,1,16,0,0,0,78,16,1,0,20,15,8|1|8
3408,194762,1,4,16,0,0,0,101,16,4,0,14,11,1|4|3
3409,194763,0,1,15,0,0,0,2,15,1,1,31,14,1|7|2
3410,194799,1,3,9,0,0,0,33,5,2,0,25,3,3|3|1
3411,194901,0,2,16,0,0,0,34,16,2,0,15,12,9|4|7
3412,194940,0,2,16,0,0,0,9,16,2,0,217,13,10|10|4
3413,195054,0,2,15,0,0,0,23,15,2,0,15,12,3|9|2
3414,195316,1,5,12,0,0,0,312,12,4,1,151,2,10|9|1
3415,195323,1,4,16,0,0,0,577,16,4,2,98,12,2|4|4
3416,195328,0,3,13,0,0,0,620,13,3,0,9,10,6|9|2
3417,195446,0,1,12,0,0,0,0,0,0,1,2,11,5|3|5
3418,195661,0,1,6,0,0,0,2,6,1,1,23,5,4|10|6
3419,195702,0,1,11,0,0,0,66,11,1,1,97,10,10|10|7
3420,195859,0,1,9,0,0,0,0,0,0,0,346,8,2|7|3
3421,195970,1,3,6,1,4,1,35,6,3,0,0,3,5|3|1
3422,196039,1,3,15,0,0,0,52,15,2,2,115,7,1|2|5
3423,196098,1,9,16,0,0,0,686,16,9,0,44,2,2|4|6
3424,196104,1,1,16,0,0,0,3,16,1,4,15,15,9|7|6
3425,196113,0,1,16,0,0,0,0,0,0,2,2,15,5|3|4
3426,196199,0,3,9,0,0,0,72,9,3,1,6,3,7|5|7
3427,196211,1,2,15,0,0,0,31,15,2,1,74,6,10|4|10
3428,196269,0,1,14,0,0,0,0,0,0,5,452,13,2|8|3
3429,196313,0,1,13,0,0,0,93,13,1,1,77,12,10|2|1
3430,196352,0,1,13,0,0,0,2,13,1,0,2,12,2|10|4
3431,196446,1,1,7,0,0,0,0,0,0,1,3,6,10|3|3
3432,196451,1,7,16,0,0,0,65,16,3,1,1267,4,9|2|10
3433,196467,1,3,13,0,0,0,20,13,3,2,10,10,8|6|1
3434,196593,1,4,16,0,0,0,127,16,4,1,97,12,8|8|5
3435,196622,0,2,7,0,0,0,28,7,2,0,14,5,1|4|8
3436,196717,0,1,7,0,0,0,0,0,0,0,7,6,6|3|10
3437,196799,1,4,16,0,0,0,4,3,2,1,5,0,2|8|5
3438,196857,1,13,16,1,1,1,830,16,13,0,8,0,5|7|7
3439,197023,1,1,13,0,0,0,0,0,0,1,64,12,6|7|4
3440,197047,1,3,13,0,0,0,14,12,2,1,17,10,9|2|1
3441,197121,0,1,10,0,0,0,14,10,1,0,1581,9,10|3|2
3442,197295,1,3,16,0,0,0,114,16,3,2,66,12,7|1|4
3443,197316,1,5,14,0,0,0,2,11,2,1,50,1,3|8|4
3444,197319,0,5,13,0,0,0,302,13,4,1,20,2,5|6|2
3445,197405,1,7,16,6,16,3,268,16,7,0,10,9,6|4|6
3446,197410,0,1,1,0,0,0,9,1,1,2,31,0,5|5|1
3447,197447,0,1,14,0,0,0,82,14,1,2,7,13,5|8|10
3448,197565,1,6,16,19,15,4,790,16,6,0,12,10,7|7|4
