,user_id,label,all_launch_count,last_launch,all_video_count,last_video,all_video_day,all_action_count,last_action,all_action_day,register_type,device_type,register_day,multi
10294,422378,0,1,8,0,0,0,11,8,1,0,0,-1,5|1|1
10295,422419,1,13,16,0,0,0,1000,16,12,0,0,-1,4|3|3
10296,422473,0,1,3,0,0,0,4,3,1,1,13,2,10|3|1
10297,422497,0,1,13,0,0,0,10,13,1,1,106,12,3|9|10
10298,422607,0,3,11,0,0,0,158,11,3,0,0,8,5|10|4
10299,422637,1,5,16,2,16,2,397,16,5,2,14,10,1|3|10
10300,422672,0,1,8,0,0,0,0,0,0,0,974,7,5|7|4
10301,422729,0,2,7,0,0,0,279,7,2,1,1144,5,3|4|6
10302,422765,1,2,8,0,0,0,747,8,2,0,183,6,6|6|9
10303,422823,1,3,16,0,0,0,251,16,3,1,12,13,6|6|10
10304,422828,0,2,14,0,0,0,34,14,1,1,116,12,3|6|10
10305,422919,1,12,16,0,0,0,490,16,12,2,8,1,1|5|3
10306,422936,1,9,15,0,0,0,13,15,6,0,0,-1,4|6|9
10307,422966,0,2,6,0,0,0,49,6,2,0,307,4,1|6|7
10308,423001,0,6,13,2,13,2,153,13,5,1,77,4,7|9|3
10309,423064,0,8,13,0,0,0,173,12,5,0,663,4,4|5|10
10310,423096,0,3,15,1,11,1,322,15,3,0,0,-1,9|5|3
10311,423102,1,1,15,0,0,0,65,15,1,1,500,14,1|6|7
10312,423127,1,8,16,0,0,0,1959,16,8,0,44,5,4|10|10
10313,423157,0,7,13,0,0,0,86,13,6,0,628,2,5|8|2
10314,423164,1,1,11,0,0,0,0,0,0,0,0,-1,4|4|8
10315,423228,1,3,16,0,0,0,370,16,3,0,128,13,2|7|5
10316,423266,1,3,15,0,0,0,0,0,0,0,12,5,2|10|8
10317,423316,1,1,15,0,0,0,0,0,0,1,10,14,3|10|7
10318,423322,1,8,16,0,0,0,297,16,8,1,137,0,10|2|3
10319,423378,1,1,16,0,0,0,621,16,1,0,5618,15,10|1|2
10320,423391,0,4,11,1,9,1,48,11,4,1,246,6,6|9|7
10321,423486,0,1,3,0,0,0,4,3,1,2,117,2,1|7|4
10322,423525,1,4,16,0,0,0,118,16,4,0,0,-1,10|10|6
10323,423655,1,1,15,0,0,0,5,15,1,2,127,14,9|1|3
10324,423704,1,9,16,0,0,0,1296,16,9,0,144,7,6|3|10
10325,423714,1,16,16,0,0,0,2728,16,16,0,0,-1,2|4|1
10326,423802,1,10,16,1,14,1,492,16,5,1,112,6,4|4|5
10327,423909,0,3,8,0,0,0,310,8,3,0,4,5,3|1|9
10328,423931,1,8,16,0,0,0,560,16,7,0,0,-1,10|10|7
10329,423945,1,8,16,0,0,0,301,16,8,0,413,2,5|8|8
10330,424105,1,8,16,0,0,0,205,16,8,0,85,0,7|9|10
10331,424129,0,1,9,0,0,0,14,9,1,0,5,8,6|8|10
10332,424135,0,2,5,0,0,0,53,5,2,0,375,3,9|2|10
10333,424242,0,1,7,0,0,0,0,0,0,1,8,6,9|9|6
10334,424297,0,3,15,0,0,0,107,11,1,1,558,10,1|8|6
10335,424339,1,10,16,0,0,0,1188,16,10,0,14,3,2|8|4
10336,424379,0,2,7,0,0,0,3,7,1,0,19,5,3|5|5
10337,424428,1,1,15,0,0,0,20,15,1,0,104,14,4|2|2
10338,424464,0,1,6,0,0,0,0,0,0,2,3251,5,1|9|6
10339,424520,0,2,15,0,0,0,11,15,2,1,11,6,5|9|10
10340,424565,1,15,16,10,10,4,1456,16,15,0,0,-1,2|10|5
10341,424567,1,7,16,5,14,3,184,16,7,1,8,9,4|4|9
10342,424585,0,1,12,0,0,0,0,0,0,4,4,11,9|10|5
10343,424639,1,5,16,0,0,0,1402,16,5,1,53,11,2|4|7
10344,424641,1,9,16,0,0,0,384,16,8,1,60,3,10|7|7
10345,424642,0,2,4,0,0,0,15,4,2,0,31,2,4|7|5
10346,424684,0,3,11,0,0,0,54,11,3,0,0,-1,2|7|2
10347,424685,1,3,16,0,0,0,157,16,3,0,3,12,3|1|1
10348,424693,1,3,16,3,15,2,313,16,3,1,171,13,5|6|10
10349,424828,1,6,16,0,0,0,721,16,6,0,1293,8,3|5|3
10350,424867,0,1,13,0,0,0,14,13,1,1,5,12,7|7|1
10351,424938,1,8,15,0,0,0,637,15,8,2,34,6,8|5|3
10352,424951,0,2,15,0,0,0,112,15,1,1,98,13,1|2|4
10353,424971,1,1,16,0,0,0,165,16,1,2,69,15,8|4|10
10354,424977,0,2,13,1,9,1,0,0,0,0,14,8,4|2|10
10355,424978,1,3,15,0,0,0,22,15,3,0,123,10,8|5|7
10356,425031,0,1,12,0,0,0,0,0,0,1,116,11,2|1|1
10357,425095,1,5,16,0,0,0,49,16,5,2,0,0,6|7|9
10358,425098,1,3,14,0,0,0,9,13,2,0,40,10,7|2|1
10359,425100,0,2,11,0,0,0,3,2,1,0,86,1,10|7|10
10360,425147,1,3,16,1,15,1,435,16,3,0,0,-1,4|6|1
10361,425164,1,13,16,0,0,0,3201,16,13,1,34,1,3|7|3
10362,425177,0,5,12,0,0,0,333,12,4,1,396,7,3|3|8
10363,425188,0,1,16,0,0,0,15,16,1,1,191,15,6|5|4
10364,425207,1,11,16,10,16,6,146,16,10,2,7,0,4|2|6
10365,425257,1,9,16,8,14,3,182,16,8,2,253,7,4|8|7
10366,425288,0,1,15,0,0,0,5,15,1,0,2,14,5|4|5
10367,425366,0,1,16,0,0,0,0,0,0,1,9,15,9|5|2
10368,425397,1,13,16,8,15,3,1062,16,13,0,0,-1,7|2|2
10369,425419,1,12,16,0,0,0,751,16,9,0,7,0,6|6|2
10370,425426,1,8,16,0,0,0,235,16,8,0,2,6,7|1|3
10371,425499,1,2,15,0,0,0,157,15,2,1,18,12,4|4|3
10372,425590,1,4,16,0,0,0,101,16,4,1,216,9,2|10|1
10373,425616,0,3,10,0,0,0,78,10,3,1,409,5,2|1|7
10374,425622,0,4,14,0,0,0,28,3,3,0,0,-1,1|2|2
10375,425668,0,2,4,0,0,0,141,3,1,0,1939,2,8|2|10
10376,425686,0,9,13,9,8,3,358,13,9,0,0,-1,6|9|1
10377,425741,0,1,12,0,0,0,3,12,1,0,0,-1,1|3|3
10378,425750,0,1,11,0,0,0,4,11,1,5,438,10,4|8|9
10379,425855,0,1,10,0,0,0,0,0,0,1,2130,9,10|3|5
10380,425904,1,10,16,8,12,5,2197,16,10,0,7,6,5|9|5
10381,425924,1,1,16,0,0,0,545,16,1,0,136,15,3|3|7
10382,425958,1,7,16,0,0,0,455,16,6,2,6,9,3|10|3
10383,426012,0,1,6,0,0,0,2,6,1,0,109,5,6|8|5
10384,426029,0,1,6,0,0,0,22,6,1,1,1497,5,4|7|6
10385,426064,1,1,16,1,16,1,75,16,1,1,18,15,9|7|6
10386,426101,1,13,16,0,0,0,1000,16,13,0,23,1,10|5|8
10387,426133,1,2,16,0,0,0,3,3,1,0,82,2,3|10|8
10388,426142,1,12,16,3,8,2,953,16,12,0,10,4,3|8|10
10389,426162,1,3,16,0,0,0,331,16,3,0,9,12,10|10|8
10390,426221,1,6,15,0,0,0,198,15,6,1,77,1,3|7|8
10391,426269,1,10,16,0,0,0,648,16,9,0,0,-1,4|6|5
10392,426278,0,1,13,0,0,0,0,0,0,0,542,12,10|6|8
10393,426305,0,2,16,5,16,2,6,16,2,1,0,14,6|8|6
10394,426384,0,1,8,0,0,0,7,8,1,0,71,7,2|3|6
10395,426397,1,14,16,7,13,7,1118,16,14,0,0,-1,4|7|9
10396,426407,0,4,15,3,9,1,47,15,4,0,170,8,8|10|5
10397,426463,1,10,15,13,14,6,2535,15,10,0,9,5,6|4|9
10398,426473,0,1,13,0,0,0,3,13,1,0,62,12,10|7|7
10399,426493,1,3,14,0,0,0,19,14,3,0,649,8,6|5|4
10400,426573,0,3,10,0,0,0,287,10,3,1,12,6,10|4|1
10401,426626,1,3,15,0,0,0,105,11,1,2,44,10,4|4|5
10402,426648,1,1,4,0,0,0,0,0,0,2,286,3,8|10|9
10403,426664,1,16,16,3,11,2,2924,16,16,0,0,-1,7|2|5
10404,426757,0,3,11,35,10,2,388,11,3,0,301,8,8|8|3
10405,426759,0,3,13,0,0,0,18,13,2,0,7,8,4|3|7
10406,426829,0,3,15,1,13,1,203,15,3,0,0,-1,5|7|5
10407,426833,1,13,16,0,0,0,1085,16,13,0,12,3,3|5|2
10408,426840,0,2,8,0,0,0,19,8,2,0,8,6,8|1|1
10409,426973,0,1,9,0,0,0,1,9,1,1,14,8,5|4|2
10410,426976,1,1,16,0,0,0,149,16,1,0,10,15,1|1|8
10411,427073,1,10,16,0,0,0,1812,16,9,1,45,5,6|6|5
10412,427189,1,2,15,0,0,0,113,15,2,0,0,-1,8|2|6
10413,427218,1,6,16,0,0,0,114,15,5,0,9,10,2|2|2
10414,427250,0,3,10,0,0,0,1,6,1,1,25,5,8|4|8
10415,427311,1,7,16,0,0,0,286,16,6,1,111,7,8|10|6
10416,427354,1,9,16,0,0,0,1428,16,9,1,180,5,5|8|2
10417,427386,1,3,16,0,0,0,6,16,3,0,12,13,8|1|6
10418,427391,1,2,16,0,0,0,104,16,2,2,20,14,10|1|9
10419,427400,0,1,14,0,0,0,6,14,1,2,54,13,5|10|6
10420,427406,1,4,9,6,9,4,386,9,4,0,0,-1,10|8|2
10421,427469,1,3,16,10,16,2,127,16,2,1,14,13,6|5|1
10422,427519,1,1,12,0,0,0,300,12,1,0,12,11,9|6|2
10423,427588,1,1,16,1,16,1,55,16,1,0,17,15,7|1|3
10424,427669,1,7,16,0,0,0,516,16,7,2,4,7,8|9|4
10425,427681,1,16,16,5,14,3,1970,16,16,0,0,-1,2|7|5
10426,427687,0,1,7,0,0,0,110,7,1,2,29,6,2|2|10
10427,427698,0,2,16,0,0,0,297,16,2,1,21,14,4|3|4
10428,427727,0,4,8,0,0,0,293,8,4,2,3,4,6|8|5
10429,427764,0,1,10,0,0,0,34,10,1,0,11,9,5|2|9
10430,427800,1,8,16,0,0,0,493,16,8,0,0,-1,8|9|1
10431,427803,1,8,16,0,0,0,733,16,8,0,6,2,5|4|3
10432,427833,1,9,16,0,0,0,2237,16,8,0,15,7,5|1|3
10433,427965,1,2,16,0,0,0,71,14,1,2,395,13,4|7|1
10434,428028,1,7,16,0,0,0,477,16,7,0,35,4,8|9|4
10435,428035,1,2,16,0,0,0,43,16,2,0,39,14,3|10|2
10436,428061,1,12,16,0,0,0,427,16,12,0,0,-1,6|1|7
10437,428064,0,4,12,1,9,1,101,12,4,1,51,8,6|3|7
10438,428115,0,1,6,0,0,0,0,0,0,5,2,5,1|10|3
10439,428149,1,4,16,0,0,0,378,16,4,1,376,12,1|6|10
10440,428160,1,6,16,0,0,0,1701,16,6,0,25,10,2|7|4
10441,428229,1,5,16,0,0,0,1110,16,5,0,10,11,10|5|9
10442,428290,1,9,12,0,0,0,299,12,9,0,0,-1,1|4|9
10443,428346,0,1,7,0,0,0,5,7,1,1,65,6,5|5|3
10444,428363,0,3,15,0,0,0,329,15,3,0,76,12,7|6|6
10445,428378,0,1,13,0,0,0,8,13,1,1,7,12,7|3|10
10446,428381,1,3,15,1,9,1,185,9,1,0,8,8,3|9|8
10447,428396,0,1,12,0,0,0,6,12,1,0,0,-1,1|6|10
10448,428411,1,15,16,4,10,2,808,16,14,0,0,-1,2|1|10
10449,428504,1,1,11,0,0,0,35,11,1,2,2546,10,9|6|5
10450,428524,1,3,15,0,0,0,69,15,2,0,10,12,9|9|9
10451,428530,1,6,16,0,0,0,105,16,6,0,0,-1,4|1|4
10452,428568,0,2,15,0,0,0,39,15,2,0,0,-1,8|9|8
10453,428588,1,9,16,0,0,0,533,16,9,1,28,6,1|8|8
10454,428602,1,3,16,1,16,1,65,16,3,0,18,12,6|2|5
10455,428622,0,1,14,0,0,0,0,0,0,0,8,13,9|1|5
10456,428640,1,2,16,0,0,0,504,16,2,2,139,14,10|10|3
10457,428676,1,2,16,0,0,0,1025,16,2,2,668,14,3|4|8
10458,428722,1,1,16,0,0,0,0,0,0,0,1430,15,8|1|4
10459,428885,0,1,16,0,0,0,15,16,1,1,23,15,1|9|4
10460,428948,1,4,12,0,0,0,309,12,4,0,5,5,9|4|10
10461,428962,1,6,16,0,0,0,13,10,2,0,6,2,5|6|7
10462,428998,1,14,16,0,0,0,3016,16,14,0,17,2,2|6|2
10463,429159,1,12,16,0,0,0,876,16,12,1,158,4,6|10|1
10464,429179,0,1,15,0,0,0,1,15,1,6,4288,14,7|10|7
10465,429211,1,2,16,0,0,0,361,16,2,1,23,14,4|10|1
10466,429225,1,12,16,4,6,3,1300,16,11,0,0,-1,10|1|3
10467,429227,0,1,2,0,0,0,3,2,1,1,29,1,10|8|1
10468,429253,1,4,16,0,0,0,139,12,3,1,194,9,10|3|9
10469,429308,1,1,16,0,0,0,3,16,1,1,3,15,2|2|9
10470,429386,0,3,13,0,0,0,51,13,2,0,0,-1,7|4|4
10471,429389,1,15,16,1,9,1,218,16,14,0,11,0,6|4|9
10472,429398,0,3,11,0,0,0,64,11,3,0,0,-1,10|3|6
10473,429424,1,5,16,0,0,0,866,13,4,1,53,3,5|6|6
10474,429466,1,2,9,2,9,1,29,9,2,0,4,7,3|8|3
10475,429473,1,2,15,0,0,0,0,0,0,1,28,6,9|10|8
10476,429538,1,3,16,0,0,0,0,0,0,2,317,2,3|10|2
10477,429581,1,8,16,0,0,0,1692,16,8,0,242,8,4|7|10
10478,429583,1,8,16,0,0,0,899,16,8,0,10,8,4|2|10
10479,429601,0,1,14,0,0,0,32,14,1,0,43,13,6|7|9
10480,429663,0,1,6,0,0,0,29,6,1,0,7,5,6|3|7
10481,429690,1,5,16,0,0,0,561,16,5,0,2,10,4|4|8
10482,429717,1,16,16,0,0,0,2996,16,16,0,0,-1,6|9|4
10483,429739,1,7,16,0,0,0,571,16,7,0,35,9,1|2|4
10484,429764,0,1,16,0,0,0,87,16,1,0,158,15,4|4|7
10485,429775,0,1,13,0,0,0,3,13,1,3,8502,12,9|7|8
10486,429798,0,1,1,0,0,0,16,1,1,0,70,0,4|7|8
10487,429869,1,1,4,0,0,0,0,0,0,0,0,3,7|1|6
10488,429876,1,1,15,0,0,0,58,15,1,0,60,14,6|10|3
10489,429910,1,1,4,0,0,0,0,0,0,0,0,-1,2|5|9
10490,429915,0,1,9,0,0,0,248,9,1,2,9,8,4|7|7
10491,429921,0,2,4,0,0,0,300,4,2,1,440,2,1|6|6
10492,429938,1,12,16,0,0,0,297,16,12,0,30,2,3|1|8
10493,429944,0,1,2,0,0,0,10,2,1,0,19,1,8|4|3
10494,430006,1,1,13,0,0,0,0,0,0,1,36,12,6|10|7
10495,430043,1,1,16,0,0,0,20,16,1,0,14,15,9|3|7
10496,430116,1,9,16,0,0,0,315,16,8,0,115,7,4|7|6
10497,430136,1,4,16,2,14,2,222,15,3,1,165,11,9|6|3
10498,430155,1,14,16,0,0,0,923,15,12,2,2,0,2|6|9
10499,430195,0,2,10,0,0,0,10,9,1,0,42,8,4|6|2
10500,430197,0,1,1,0,0,0,0,0,0,1,30,0,6|6|5
10501,430248,0,1,2,0,0,0,2,2,1,2,8,1,10|7|9
10502,430287,1,1,7,0,0,0,0,0,0,0,0,-1,1|5|6
10503,430321,1,13,15,2,12,2,300,15,12,0,0,-1,5|10|6
10504,430338,1,1,15,0,0,0,16,15,1,1,1301,14,9|2|10
10505,430339,0,1,15,0,0,0,211,15,1,1,117,14,4|10|10
10506,430360,1,4,14,0,0,0,96,9,3,0,0,5,5|7|8
10507,430372,1,8,16,0,0,0,2928,16,8,0,7,8,9|4|8
10508,430375,1,1,15,0,0,0,39,15,1,1,11,14,5|10|5
10509,430475,0,1,16,0,0,0,8,16,1,0,0,15,3|5|9
10510,430481,0,1,12,0,0,0,0,0,0,1,898,11,5|7|7
10511,430485,1,4,15,0,0,0,68,15,4,0,63,5,10|9|1
10512,430546,1,4,12,0,0,0,99,12,4,0,0,-1,8|10|4
10513,430595,0,1,12,0,0,0,0,0,0,0,11,11,6|1|8
10514,430610,0,1,10,0,0,0,0,0,0,1,69494,9,2|7|6
10515,430632,1,3,7,0,0,0,33,7,2,0,0,-1,2|6|4
10516,430654,0,1,8,0,0,0,1,8,1,0,249,7,7|1|3
10517,430689,0,9,13,0,0,0,1468,13,9,0,356,4,8|5|9
10518,430777,0,3,13,0,0,0,31,11,1,0,7,10,4|6|8
10519,430778,0,2,10,0,0,0,0,0,0,4,0,8,2|9|10
10520,430819,1,9,14,0,0,0,984,14,9,2,126,0,8|8|9
10521,430822,0,1,3,0,0,0,0,0,0,0,0,-1,5|3|8
10522,430886,1,10,16,0,0,0,850,16,10,1,42,1,2|3|6
10523,430933,0,2,8,0,0,0,135,8,2,4,237,6,9|7|8
10524,430958,0,1,14,0,0,0,21,14,1,0,134,13,8|5|7
10525,430979,1,3,15,0,0,0,206,15,3,0,0,-1,8|4|9
10526,430981,1,5,16,0,0,0,56,16,5,0,5,8,6|3|10
10527,431015,1,4,15,0,0,0,55,15,3,2,250,8,9|6|3
10528,431097,1,16,16,0,0,0,643,16,16,0,27,0,10|5|3
10529,431103,1,4,16,0,0,0,473,16,4,0,16,2,10|2|1
10530,431163,0,1,5,0,0,0,6,5,1,4,406,4,6|6|5
10531,431169,1,14,16,0,0,0,420,16,14,0,0,-1,2|6|10
10532,431205,1,9,16,0,0,0,115,8,3,0,15,0,7|9|6
10533,431219,0,1,13,0,0,0,0,0,0,0,36,12,3|5|5
10534,431275,0,2,5,0,0,0,57,5,2,5,10,3,1|2|7
10535,431328,0,1,9,0,0,0,6,9,1,2,113,8,9|5|8
10536,431354,0,2,15,0,0,0,430,15,2,0,1466,13,9|8|7
10537,431357,0,2,15,0,0,0,3,15,2,1,2253,13,4|2|10
10538,431379,0,1,5,0,0,0,11,5,1,0,132,4,8|2|5
10539,431412,0,1,3,0,0,0,0,0,0,0,0,-1,6|5|10
10540,431430,0,1,1,0,0,0,11,1,1,0,0,-1,3|8|1
10541,431431,1,1,16,0,0,0,21,16,1,2,17,15,4|10|7
10542,431550,1,2,16,0,0,0,159,16,2,0,315,14,2|1|1
10543,431585,1,12,16,0,0,0,2378,16,12,0,43,4,4|7|2
10544,431658,1,8,12,0,0,0,99,12,5,0,0,-1,2|10|5
10545,431671,1,7,16,0,0,0,3643,16,7,0,12,9,7|3|9
10546,431695,1,3,15,0,0,0,19,15,3,0,0,12,8|10|4
10547,431782,0,1,8,0,0,0,29,8,1,1,59,7,7|7|3
10548,431895,1,4,16,0,0,0,148,16,4,0,0,-1,3|10|1
10549,431956,0,1,14,0,0,0,0,0,0,0,3,13,3|9|1
10550,431964,1,1,16,2,16,1,484,16,1,1,30,15,3|1|10
10551,432014,0,4,14,2,11,1,197,14,4,2,173,10,1|4|3
10552,432066,1,6,15,0,0,0,98,15,5,0,440,7,6|4|9
10553,432072,0,1,3,0,0,0,42,3,1,5,1578,2,8|3|8
10554,432099,0,1,10,0,0,0,0,0,0,0,14,9,6|2|7
10555,432226,1,10,13,0,0,0,980,13,9,0,0,-1,6|6|6
10556,432268,1,16,16,0,0,0,1812,16,16,0,0,-1,3|4|9
10557,432384,1,16,16,0,0,0,6020,16,16,0,0,-1,5|6|3
10558,432418,1,2,9,0,0,0,4,9,2,2,6,7,3|8|4
10559,432495,1,3,14,0,0,0,103,14,4,0,482,5,2|9|7
10560,432498,1,1,1,0,0,0,349,1,1,0,17,0,6|3|5
10561,432535,1,1,15,0,0,0,22,15,1,0,13,14,7|7|1
10562,432580,1,2,16,1,15,1,27,16,2,0,2032,14,4|2|9
10563,432582,1,9,16,0,0,0,652,16,9,0,16,4,8|6|4
10564,432611,0,3,13,0,0,0,504,13,3,1,21,9,2|9|4
10565,432716,1,2,16,0,0,0,306,16,2,2,0,13,9|7|8
10566,432737,1,2,15,0,0,0,256,15,2,0,3,13,8|9|7
10567,432789,0,1,7,0,0,0,95,7,1,0,0,-1,5|4|9
10568,432827,1,6,15,1,3,1,449,15,5,0,0,-1,7|3|6
10569,432866,1,8,16,5,10,2,682,16,8,2,5,8,7|5|4
10570,432915,0,5,16,0,0,0,286,16,5,2,1086,9,7|6|1
10571,432933,1,3,13,0,0,0,50,13,3,0,192,7,4|9|4
10572,433081,0,1,12,0,0,0,6,12,1,1,25,11,10|10|1
10573,433155,1,16,16,0,0,0,3341,16,16,0,131,0,2|8|3
10574,433191,1,10,16,0,0,0,64,15,7,2,26,4,3|7|7
10575,433195,1,5,13,0,0,0,281,13,4,0,12,8,3|3|8
10576,433259,0,1,12,0,0,0,3,12,1,0,90,11,6|1|10
10577,433400,1,11,16,0,0,0,3319,16,11,0,237,5,8|7|10
10578,433441,1,1,16,0,0,0,86,16,1,2,149,15,6|2|3
10579,433457,0,1,5,0,0,0,14,5,1,0,75,4,3|2|6
10580,433484,1,4,14,0,0,0,501,14,4,1,4,10,6|9|5
10581,433493,0,1,1,0,0,0,9,1,1,0,0,-1,3|6|7
10582,433579,1,3,16,0,0,0,184,16,3,2,93,13,1|7|4
10583,433612,0,1,12,0,0,0,5,12,1,1,13,11,1|10|5
10584,433654,1,3,15,0,0,0,36,15,3,2,65,11,10|6|5
10585,433680,0,1,10,0,0,0,119,10,1,2,108,9,8|2|2
10586,433702,0,1,4,1,4,1,3,4,1,1,23,3,3|8|1
10587,433712,0,1,6,0,0,0,42,6,1,1,225,5,6|5|1
10588,433789,1,5,16,0,0,0,208,16,5,0,0,-1,7|10|5
10589,433796,1,3,16,0,0,0,258,16,2,0,7,13,3|9|4
10590,433850,1,4,12,0,0,0,7,12,2,5,1510,4,3|2|2
10591,433858,0,1,4,0,0,0,0,0,0,1,46,3,4|1|6
10592,433879,0,1,11,0,0,0,7,11,1,6,79,10,9|3|3
10593,434028,0,5,14,0,0,0,24,4,2,0,0,-1,2|3|6
10594,434037,1,7,14,0,0,0,132,10,3,0,0,-1,10|4|4
10595,434095,0,1,8,0,0,0,0,0,0,0,206,7,6|4|10
10596,434141,1,8,16,0,0,0,230,16,8,0,3,6,3|10|7
10597,434181,1,2,9,0,0,0,211,9,2,0,7,7,2|3|10
10598,434249,1,4,12,0,0,0,467,12,3,0,0,-1,5|9|10
10599,434343,1,2,16,0,0,0,126,16,1,1,10,14,6|7|8
10600,434370,0,3,14,2,14,1,481,14,3,1,475,11,4|1|3
10601,434401,0,1,14,0,0,0,4,14,1,1,1268,13,6|5|9
10602,434510,0,2,15,0,0,0,225,15,2,0,0,-1,4|6|5
10603,434608,1,4,16,1,13,1,77,16,4,0,25,12,6|2|8
10604,434636,0,3,10,0,0,0,200,10,3,0,192,7,5|4|5
10605,434637,1,7,15,0,0,0,954,15,7,1,145,6,2|10|3
10606,434646,1,3,11,0,0,0,80,11,3,2,27,8,10|3|8
10607,434659,0,3,4,0,0,0,308,4,3,0,16,1,3|7|6
10608,434673,0,1,13,0,0,0,14,13,1,0,3155,12,7|9|8
10609,434685,1,9,16,0,0,0,1063,16,9,0,14,7,5|7|5
10610,434691,1,2,16,0,0,0,0,0,0,2,928,14,4|5|10
10611,434694,1,5,16,0,0,0,395,16,5,0,6,6,9|4|5
10612,434715,0,1,14,0,0,0,3,14,1,2,106,13,9|2|4
10613,434724,1,9,16,0,0,0,270,16,7,1,142,0,6|7|6
10614,434740,1,9,15,0,0,0,250,15,9,0,0,-1,5|5|6
10615,434755,1,8,16,0,0,0,456,16,7,0,67,7,4|1|8
10616,434787,1,3,15,0,0,0,37,15,2,1,230,9,10|4|7
10617,434793,1,1,12,0,0,0,1,12,1,0,169,11,8|1|7
10618,434817,1,3,16,0,0,0,989,16,3,1,2124,13,6|8|6
10619,434848,1,6,16,0,0,0,622,16,5,0,0,-1,4|8|10
10620,434856,1,8,15,0,0,0,75,11,6,0,1745,2,1|6|5
10621,434868,0,1,13,0,0,0,0,0,0,0,8,12,10|1|9
10622,434924,0,5,12,0,0,0,83,9,3,0,31,5,6|5|5
10623,435020,1,8,16,1,13,1,109,16,7,0,0,-1,10|9|2
10624,435049,0,4,15,1,14,1,334,15,4,0,0,-1,6|4|6
10625,435194,1,8,16,0,0,0,413,14,6,0,92,3,3|7|2
10626,435256,1,1,7,0,0,0,2,7,1,0,0,-1,8|8|10
10627,435262,1,16,16,0,0,0,1462,16,16,0,0,-1,5|2|2
10628,435289,1,2,13,4,12,1,12,13,2,2,20,11,5|6|6
10629,435345,1,6,15,0,0,0,358,15,6,0,13,9,1|1|10
10630,435425,0,5,16,0,0,0,39,16,4,0,0,-1,7|3|7
10631,435429,1,5,16,0,0,0,397,16,5,0,18,11,2|10|9
10632,435436,0,1,6,1,6,1,1,6,1,1,791,5,8|8|8
10633,435449,0,1,12,0,0,0,0,0,0,0,2,11,8|9|1
10634,435457,0,1,16,0,0,0,64,16,1,1,26,15,8|7|5
10635,435484,1,10,16,0,0,0,685,16,10,0,0,-1,1|3|8
10636,435497,1,3,15,0,0,0,94,15,3,0,97,10,3|3|5
10637,435521,1,7,14,0,0,0,147,14,7,0,0,-1,1|4|4
10638,435628,0,2,12,0,0,0,52,6,1,2,573,5,10|7|4
10639,435809,1,9,16,4,15,1,1160,16,9,1,2,7,5|6|7
10640,435841,1,4,16,0,0,0,164,16,4,2,21,9,1|7|7
10641,435911,0,1,8,0,0,0,6,8,1,0,0,-1,7|4|3
10642,435933,1,6,15,0,0,0,197,15,6,0,1212,8,4|8|3
10643,435940,1,2,15,0,0,0,269,15,2,0,39,13,8|1|10
10644,435961,1,1,16,0,0,0,1,16,1,0,833,15,10|10|10
10645,435981,1,4,13,0,0,0,24,9,2,0,545,7,8|4|8
10646,436011,1,10,16,0,0,0,345,16,10,0,0,4,5|4|2
10647,436032,0,1,4,0,0,0,0,0,0,0,183,3,8|3|3
10648,436057,1,5,16,0,0,0,117,16,5,0,0,-1,5|2|7
10649,436066,1,2,15,0,0,0,19,15,2,6,66,13,9|10|4
10650,436157,0,1,5,0,0,0,0,0,0,0,24,4,10|9|7
10651,436197,0,1,7,0,0,0,0,0,0,1,8,6,8|10|1
10652,436233,0,2,16,0,0,0,14,7,1,0,30,6,6|2|3
10653,436280,0,2,10,0,0,0,9,10,2,1,6,8,3|1|7
10654,436284,0,1,14,0,0,0,45,14,1,0,4,13,10|1|7
10655,436302,0,1,5,0,0,0,34,5,1,0,1175,4,8|3|4
10656,436338,1,13,16,3,3,2,187,16,11,0,216,0,9|1|7
10657,436351,1,1,16,0,0,0,0,0,0,0,10,15,1|10|7
10658,436385,1,1,16,0,0,0,204,16,1,1,998,15,10|1|7
10659,436433,1,3,13,0,0,0,216,13,3,0,301,8,1|6|9
10660,436447,1,2,16,0,0,0,5,16,1,1,164,12,5|3|2
10661,436452,0,1,15,0,0,0,30,15,1,1,40,14,5|6|1
10662,436460,1,15,16,2,3,2,1886,16,15,0,0,-1,2|8|2
10663,436504,1,11,16,0,0,0,1614,16,10,0,6,0,5|2|7
10664,436613,0,1,2,0,0,0,8,2,1,0,17,1,5|1|3
10665,436695,0,1,1,0,0,0,53,1,1,2,95,0,3|9|2
10666,436730,1,9,15,22,15,7,263,15,8,0,0,-1,6|7|6
10667,436803,0,2,11,1,11,1,33,3,1,0,150,2,8|7|9
10668,436850,1,3,11,0,0,0,250,11,3,0,0,-1,6|1|3
10669,436853,0,1,16,0,0,0,0,0,0,1,107,15,3|1|2
10670,436877,0,1,2,0,0,0,121,2,1,0,0,-1,10|8|9
10671,436913,1,2,12,0,0,0,73,12,2,0,299,8,9|2|4
10672,436933,0,2,16,0,0,0,38,16,2,0,244,14,6|6|6
10673,436988,1,13,15,0,0,0,352,15,13,0,7,1,2|9|6
10674,437003,1,6,12,0,0,0,135,9,5,0,61,1,1|8|4
10675,437028,0,2,7,0,0,0,63,7,2,0,108,5,4|9|6
10676,437048,1,9,16,0,0,0,1205,16,8,2,6,6,2|3|4
